1 1.6711 1
2 2.00994 1
3 2.26241 1
4 2.18851 1
5 2.33006 1
6 2.42660 1
7 2.48424 1
8 2.63729 1
9 2.77163 1
10 2.89610 1
11 2.89083 1
12 3.08081 1
