3.15	17.0327
3.16	16.9565
3.17	16.88
3.18	16.8035
3.19	16.7267
3.2	16.6498
3.21	16.5727
3.22	16.4955
3.23	16.4181
3.24	16.3405
3.25	16.2628
3.26	16.1849
3.27	16.1069
3.28	16.0287
3.29	15.9504
3.3	15.8719
3.31	15.7932
3.32	15.7144
3.33	15.6355
3.34	15.5564
3.35	15.4771
3.36	15.3977
3.37	15.3181
3.38	15.2384
3.39	15.1586
3.4	15.0786
3.41	14.9984
3.42	14.9181
3.43	14.8377
3.44	14.7571
3.45	14.6764
3.46	14.5955
3.47	14.5145
3.48	14.4334
3.49	14.3521
3.5	14.2707
3.51	14.1891
3.52	14.1074
3.53	14.0256
3.54	13.9436
3.55	13.8615
3.56	13.7792
3.57	13.6969
3.58	13.6143
3.59	13.5317
3.6	13.4489
3.61	13.366
3.62	13.283
3.63	13.1998
3.64	13.1165
3.65	13.0331
3.66	12.9495
3.67	12.8659
3.68	12.7821
3.69	12.6981
3.7	12.6141
3.71	12.5299
3.72	12.4456
3.73	12.3612
3.74	12.2767
3.75	12.192
3.76	12.1072
3.77	12.0224
3.78	11.9373
3.79	11.8522
3.8	11.767
3.81	11.6816
3.82	11.5962
3.83	11.5106
3.84	11.4249
3.85	11.3391
3.86	11.2532
3.87	11.1671
3.88	11.081
3.89	10.9948
3.9	10.9084
3.91	10.822
3.92	10.7354
3.93	10.6487
3.94	10.562
3.95	10.4751
3.96	10.3881
3.97	10.301
3.98	10.2139
3.99	10.1266
4	10.0392
4.01	9.95175
4.02	9.86418
4.03	9.77651
4.04	9.68875
4.05	9.60089
4.06	9.51294
4.07	9.4249
4.08	9.33676
4.09	9.24854
4.1	9.16022
4.11	9.07182
4.12	8.98332
4.13	8.89474
4.14	8.80607
4.15	8.71731
4.16	8.62847
4.17	8.53955
4.18	8.45054
4.19	8.36145
4.2	8.27228
4.21	8.18302
4.22	8.09369
4.23	8.00428
4.24	7.91479
4.25	7.82522
4.26	7.73557
4.27	7.64585
4.28	7.55606
4.29	7.46619
4.3	7.37625
4.31	7.28623
4.32	7.19615
4.33	7.10599
4.34	7.01576
4.35	6.92547
4.36	6.83511
4.37	6.74468
4.38	6.65418
4.39	6.56362
4.4	6.473
4.41	6.38231
4.42	6.29156
4.43	6.20075
4.44	6.10988
4.45	6.01895
4.46	5.92795
4.47	5.83691
4.48	5.7458
4.49	5.65464
4.5	5.56342
4.51	5.47215
4.52	5.38082
4.53	5.28944
4.54	5.19801
4.55	5.10653
4.56	5.015
4.57	4.92342
4.58	4.83179
4.59	4.74011
4.6	4.64839
4.61	4.55662
4.62	4.46481
4.63	4.37295
4.64	4.28105
4.65	4.18911
4.66	4.09713
4.67	4.0051
4.68	3.91304
4.69	3.82094
4.7	3.7288
4.71	3.63663
4.72	3.54442
4.73	3.45217
4.74	3.35989
4.75	3.26758
4.76	3.17524
4.77	3.08286
4.78	2.99046
4.79	2.89803
4.8	2.80556
4.81	2.71307
4.82	2.62056
4.83	2.52801
4.84	2.43545
4.85	2.34285
4.86	2.25024
4.87	2.1576
4.88	2.06495
4.89	1.97227
4.9	1.87957
4.91	1.78686
4.92	1.69412
4.93	1.60137
4.94	1.50861
4.95	1.41583
4.96	1.32303
4.97	1.23023
4.98	1.13741
4.99	1.04458
5	0.951738
5.01	0.858888
5.02	0.76603
5.03	0.673164
5.04	0.580291
5.05	0.487413
5.06	0.394531
5.07	0.301644
5.08	0.208754
5.09	0.115863
5.1	0.0229698
5.11	-0.0699233
5.12	-0.162816
5.13	-0.255706
5.14	-0.348595
5.15	-0.44148
5.16	-0.53436
5.17	-0.627235
5.18	-0.720104
5.19	-0.812966
5.2	-0.905821
5.21	-0.998666
5.22	-1.0915
5.23	-1.18433
5.24	-1.27714
5.25	-1.36994
5.26	-1.46273
5.27	-1.5555
5.28	-1.64826
5.29	-1.741
5.3	-1.83372
5.31	-1.92643
5.32	-2.01912
5.33	-2.11178
5.34	-2.20443
5.35	-2.29706
5.36	-2.38966
5.37	-2.48224
5.38	-2.57479
5.39	-2.66732
5.4	-2.75983
5.41	-2.8523
5.42	-2.94475
5.43	-3.03717
5.44	-3.12956
5.45	-3.22192
5.46	-3.31425
5.47	-3.40654
5.48	-3.4988
5.49	-3.59103
5.5	-3.68322
5.51	-3.77538
5.52	-3.8675
5.53	-3.95958
5.54	-4.05162
5.55	-4.14362
5.56	-4.23559
5.57	-4.32751
5.58	-4.41938
5.59	-4.51122
5.6	-4.60301
5.61	-4.69476
5.62	-4.78646
5.63	-4.87811
5.64	-4.96971
5.65	-5.06127
5.66	-5.15277
5.67	-5.24423
5.68	-5.33564
5.69	-5.42699
5.7	-5.51829
5.71	-5.60953
5.72	-5.70072
5.73	-5.79186
5.74	-5.88293
5.75	-5.97395
5.76	-6.06492
5.77	-6.15582
5.78	-6.24666
5.79	-6.33744
5.8	-6.42816
5.81	-6.51881
