0.5 1.97894
0.50025 1.97901
0.5005 1.97907
0.50075 1.97913
0.501 1.97919
0.50125 1.97925
0.5015 1.97932
0.50175 1.97938
0.502 1.97944
0.50225 1.97951
0.5025 1.97957
0.50275 1.97963
0.503 1.97969
0.50325 1.97976
0.5035 1.97982
0.50375 1.97988
0.504 1.97994
0.50425 1.98001
0.5045 1.98007
0.50475 1.98013
0.505 1.9802
0.50525 1.98026
0.5055 1.98032
0.50575 1.98039
0.506 1.98045
0.50625 1.98051
0.5065 1.98058
0.50675 1.98064
0.507 1.9807
0.50725 1.98077
0.5075 1.98083
0.50775 1.98089
0.508 1.98096
0.50825 1.98102
0.5085 1.98108
0.50875 1.98115
0.509 1.98121
0.50925 1.98127
0.5095 1.98134
0.50975 1.9814
0.51 1.98147
0.51025 1.98153
0.5105 1.98159
0.51075 1.98166
0.511 1.98172
0.51125 1.98179
0.5115 1.98185
0.51175 1.98191
0.512 1.98198
0.51225 1.98204
0.5125 1.98211
0.51275 1.98217
0.513 1.98223
0.51325 1.9823
0.5135 1.98236
0.51375 1.98243
0.514 1.98249
0.51425 1.98256
0.5145 1.98262
0.51475 1.98269
0.515 1.98275
0.51525 1.98281
0.5155 1.98288
0.51575 1.98294
0.516 1.98301
0.51625 1.98307
0.5165 1.98314
0.51675 1.9832
0.517 1.98327
0.51725 1.98333
0.5175 1.9834
0.51775 1.98346
0.518 1.98353
0.51825 1.98359
0.5185 1.98366
0.51875 1.98372
0.519 1.98379
0.51925 1.98385
0.5195 1.98392
0.51975 1.98398
0.52 1.98405
0.52025 1.98411
0.5205 1.98418
0.52075 1.98425
0.521 1.98431
0.52125 1.98438
0.5215 1.98444
0.52175 1.98451
0.522 1.98457
0.52225 1.98464
0.5225 1.9847
0.52275 1.98477
0.523 1.98484
0.52325 1.9849
0.5235 1.98497
0.52375 1.98503
0.524 1.9851
0.52425 1.98517
0.5245 1.98523
0.52475 1.9853
0.525 1.98536
0.52525 1.98543
0.5255 1.9855
0.52575 1.98556
0.526 1.98563
0.52625 1.9857
0.5265 1.98576
0.52675 1.98583
0.527 1.98589
0.52725 1.98596
0.5275 1.98603
0.52775 1.98609
0.528 1.98616
0.52825 1.98623
0.5285 1.98629
0.52875 1.98636
0.529 1.98643
0.52925 1.98649
0.5295 1.98656
0.52975 1.98663
0.53 1.98669
0.53025 1.98676
0.5305 1.98683
0.53075 1.9869
0.531 1.98696
0.53125 1.98703
0.5315 1.9871
0.53175 1.98716
0.532 1.98723
0.53225 1.9873
0.5325 1.98737
0.53275 1.98743
0.533 1.9875
0.53325 1.98757
0.5335 1.98763
0.53375 1.9877
0.534 1.98777
0.53425 1.98784
0.5345 1.9879
0.53475 1.98797
0.535 1.98804
0.53525 1.98811
0.5355 1.98818
0.53575 1.98824
0.536 1.98831
0.53625 1.98838
0.5365 1.98845
0.53675 1.98851
0.537 1.98858
0.53725 1.98865
0.5375 1.98872
0.53775 1.98879
0.538 1.98885
0.53825 1.98892
0.5385 1.98899
0.53875 1.98906
0.539 1.98913
0.53925 1.9892
0.5395 1.98926
0.53975 1.98933
0.54 1.9894
0.54025 1.98947
0.5405 1.98954
0.54075 1.98961
0.541 1.98967
0.54125 1.98974
0.5415 1.98981
0.54175 1.98988
0.542 1.98995
0.54225 1.99002
0.5425 1.99009
0.54275 1.99016
0.543 1.99022
0.54325 1.99029
0.5435 1.99036
0.54375 1.99043
0.544 1.9905
0.54425 1.99057
0.5445 1.99064
0.54475 1.99071
0.545 1.99078
0.54525 1.99085
0.5455 1.99092
0.54575 1.99098
0.546 1.99105
0.54625 1.99112
0.5465 1.99119
0.54675 1.99126
0.547 1.99133
0.54725 1.9914
0.5475 1.99147
0.54775 1.99154
0.548 1.99161
0.54825 1.99168
0.5485 1.99175
0.54875 1.99182
0.549 1.99189
0.54925 1.99196
0.5495 1.99203
0.54975 1.9921
0.55 1.99217
0.55025 1.99224
0.5505 1.99231
0.55075 1.99238
0.551 1.99245
0.55125 1.99252
0.5515 1.99259
0.55175 1.99266
0.552 1.99273
0.55225 1.9928
0.5525 1.99287
0.55275 1.99294
0.553 1.99301
0.55325 1.99308
0.5535 1.99315
0.55375 1.99322
0.554 1.99329
0.55425 1.99336
0.5545 1.99343
0.55475 1.9935
0.555 1.99358
0.55525 1.99365
0.5555 1.99372
0.55575 1.99379
0.556 1.99386
0.55625 1.99393
0.5565 1.994
0.55675 1.99407
0.557 1.99414
0.55725 1.99421
0.5575 1.99428
0.55775 1.99436
0.558 1.99443
0.55825 1.9945
0.5585 1.99457
0.55875 1.99464
0.559 1.99471
0.55925 1.99478
0.5595 1.99485
0.55975 1.99493
0.56 1.995
0.56025 1.99507
0.5605 1.99514
0.56075 1.99521
0.561 1.99528
0.56125 1.99536
0.5615 1.99543
0.56175 1.9955
0.562 1.99557
0.56225 1.99564
0.5625 1.99572
0.56275 1.99579
0.563 1.99586
0.56325 1.99593
0.5635 1.996
0.56375 1.99608
0.564 1.99615
0.56425 1.99622
0.5645 1.99629
0.56475 1.99636
0.565 1.99644
0.56525 1.99651
0.5655 1.99658
0.56575 1.99665
0.566 1.99673
0.56625 1.9968
0.5665 1.99687
0.56675 1.99694
0.567 1.99702
0.56725 1.99709
0.5675 1.99716
0.56775 1.99723
0.568 1.99731
0.56825 1.99738
0.5685 1.99745
0.56875 1.99752
0.569 1.9976
0.56925 1.99767
0.5695 1.99774
0.56975 1.99782
0.57 1.99789
0.57025 1.99796
0.5705 1.99804
0.57075 1.99811
0.571 1.99818
0.57125 1.99826
0.5715 1.99833
0.57175 1.9984
0.572 1.99848
0.57225 1.99855
0.5725 1.99862
0.57275 1.9987
0.573 1.99877
0.57325 1.99884
0.5735 1.99892
0.57375 1.99899
0.574 1.99906
0.57425 1.99914
0.5745 1.99921
0.57475 1.99928
0.575 1.99936
0.57525 1.99943
0.5755 1.99951
0.57575 1.99958
0.576 1.99965
0.57625 1.99973
0.5765 1.9998
0.57675 1.99988
0.577 1.99995
0.57725 2.00002
0.5775 2.0001
0.57775 2.00017
0.578 2.00025
0.57825 2.00032
0.5785 2.0004
0.57875 2.00047
0.579 2.00055
0.57925 2.00062
0.5795 2.00069
0.57975 2.00077
0.58 2.00084
0.58025 2.00092
0.5805 2.00099
0.58075 2.00107
0.581 2.00114
0.58125 2.00122
0.5815 2.00129
0.58175 2.00137
0.582 2.00144
0.58225 2.00152
0.5825 2.00159
0.58275 2.00167
0.583 2.00174
0.58325 2.00182
0.5835 2.00189
0.58375 2.00197
0.584 2.00204
0.58425 2.00212
0.5845 2.00219
0.58475 2.00227
0.585 2.00234
0.58525 2.00242
0.5855 2.00249
0.58575 2.00257
0.586 2.00265
0.58625 2.00272
0.5865 2.0028
0.58675 2.00287
0.587 2.00295
0.58725 2.00302
0.5875 2.0031
0.58775 2.00318
0.588 2.00325
0.58825 2.00333
0.5885 2.0034
0.58875 2.00348
0.589 2.00356
0.58925 2.00363
0.5895 2.00371
0.58975 2.00378
0.59 2.00386
0.59025 2.00394
0.5905 2.00401
0.59075 2.00409
0.591 2.00417
0.59125 2.00424
0.5915 2.00432
0.59175 2.00439
0.592 2.00447
0.59225 2.00455
0.5925 2.00462
0.59275 2.0047
0.593 2.00478
0.59325 2.00485
0.5935 2.00493
0.59375 2.00501
0.594 2.00508
0.59425 2.00516
0.5945 2.00524
0.59475 2.00531
0.595 2.00539
0.59525 2.00547
0.5955 2.00555
0.59575 2.00562
0.596 2.0057
0.59625 2.00578
0.5965 2.00585
0.59675 2.00593
0.597 2.00601
0.59725 2.00609
0.5975 2.00616
0.59775 2.00624
0.598 2.00632
0.59825 2.0064
0.5985 2.00647
0.59875 2.00655
0.599 2.00663
0.59925 2.00671
0.5995 2.00678
0.59975 2.00686
0.6 2.00694
0.60025 2.00702
0.6005 2.00709
0.60075 2.00717
0.601 2.00725
0.60125 2.00733
0.6015 2.00741
0.60175 2.00748
0.602 2.00756
0.60225 2.00764
0.6025 2.00772
0.60275 2.0078
0.603 2.00788
0.60325 2.00795
0.6035 2.00803
0.60375 2.00811
0.604 2.00819
0.60425 2.00827
0.6045 2.00835
0.60475 2.00842
0.605 2.0085
0.60525 2.00858
