0.0547665, 0.0558748, 0.0492389, 0.0373272, 0.0241287, 0.0131009, 0.00583328, 0.00205135, 0.000538815, 0.000101327, 1.89515e-05, 7.92555e-06, 3.58346e-06, 1.3044e-06, 6.97041e-07, 4.38094e-07, 2.27885e-07, 1.43744e-07, 9.98339e-08, 4.11818e-08, 1.55962e-08, 1.55962e-08
0.0431752, 0.0530542, 0.05633, 0.051686, 0.0408247, 0.0275201, 0.015601, 0.00726485, 0.00267946, 0.000743334, 0.000151714, 3.33075e-05, 1.55386e-05, 7.44584e-06, 2.83081e-06, 1.49425e-06, 9.84839e-07, 5.30636e-07, 3.15775e-07, 2.33603e-07, 1.2599e-07, 1.2599e-07
0.0268333, 0.0397945, 0.0508184, 0.0561197, 0.0536081, 0.044132, 0.0310509, 0.0184073, 0.00898745, 0.00349052, 0.00102863, 0.000228411, 5.67194e-05, 2.85318e-05, 1.45551e-05, 5.7795e-06, 2.96516e-06, 2.03114e-06, 1.15556e-06, 6.51273e-07, 4.85046e-07, 4.85046e-07
0.0131472, 0.0236395, 0.0363378, 0.0481613, 0.0552686, 0.0549361, 0.0471318, 0.0346252, 0.0214853, 0.0110185, 0.00451876, 0.00141953, 0.000342192, 9.2913e-05, 4.92312e-05, 2.68197e-05, 1.11783e-05, 5.51732e-06, 3.86381e-06, 2.35409e-06, 1.28434e-06, 1.28434e-06
0.0050782, 0.0111498, 0.0206948, 0.032907, 0.0451956, 0.0538335, 0.0556339, 0.0497194, 0.0381354, 0.0247788, 0.0133605, 0.00579547, 0.00194407, 0.000506634, 0.00014637, 8.01514e-05, 4.66829e-05, 2.05845e-05, 9.7543e-06, 6.82211e-06, 4.48086e-06, 4.48086e-06
0.00154635, 0.00418625, 0.00943133, 0.0180236, 0.0295845, 0.0420335, 0.0518951, 0.0556992, 0.0518112, 0.041471, 0.0282131, 0.0159987, 0.00734555, 0.00263229, 0.00073842, 0.000222478, 0.000123673, 7.69196e-05, 3.61987e-05, 1.66002e-05, 1.12788e-05, 1.12788e-05
0.000371214, 0.00125441, 0.00345538, 0.00796458, 0.0156325, 0.0264315, 0.0387783, 0.0495481, 0.0551607, 0.0533505, 0.0445277, 0.0316995, 0.0188999, 0.0091842, 0.00351439, 0.00105751, 0.000327948, 0.000181791, 0.000120256, 6.08718e-05, 2.74758e-05, 2.74758e-05
7.02524e-05, 0.000300796, 0.00102238, 0.00285713, 0.00671992, 0.0135144, 0.0234886, 0.035519, 0.0468925, 0.0540712, 0.0543091, 0.0472143, 0.0351421, 0.0220136, 0.0113143, 0.00461854, 0.00148703, 0.000471435, 0.000256054, 0.00017884, 9.79223e-05, 9.79223e-05
1.04813e-05, 5.78784e-05, 0.00024541, 0.000837012, 0.00236725, 0.00566789, 0.011654, 0.0207792, 0.0323277, 0.0440251, 0.0525012, 0.054686, 0.0494589, 0.0384443, 0.0252745, 0.0137243, 0.00596818, 0.00205266, 0.000664326, 0.000347859, 0.000253721, 0.000253721
1.2328e-06, 8.96229e-06, 4.80079e-05, 0.000201412, 0.000688131, 0.00196561, 0.00478098, 0.0100304, 0.0183124, 0.0292595, 0.041035, 0.0505309, 0.0545045, 0.0512114, 0.0415152, 0.0286064, 0.0163878, 0.00757946, 0.00278144, 0.000921437, 0.000459181, 0.000459181
1.14311e-07, 1.12015e-06, 7.68882e-06, 4.00358e-05, 0.00016615, 0.000567911, 0.00163566, 0.00403436, 0.00862062, 0.016087, 0.0263532, 0.0379998, 0.0482439, 0.0538067, 0.0524446, 0.044275, 0.0319272, 0.0192641, 0.00945875, 0.0037, 0.00126139, 0.00126139
8.35607e-09, 1.13356e-07, 1.01284e-06, 6.61057e-06, 3.35336e-05, 0.00013767, 0.000470347, 0.00136403, 0.00340634, 0.00740128, 0.0140942, 0.0236343, 0.0349841, 0.0457222, 0.0526482, 0.0531527, 0.0466585, 0.0351537, 0.0223, 0.011601, 0.00483226, 0.00483226
4.81544e-10, 9.31789e-09, 1.10237e-07, 9.11538e-07, 5.69127e-06, 2.81864e-05, 0.000114509, 0.000390784, 0.00113986, 0.00287815, 0.00634974, 0.0123208, 0.0211169, 0.0320398, 0.0430421, 0.0510936, 0.0533489, 0.0486177, 0.0382064, 0.0254325, 0.0139886, 0.0139886
2.18771e-11, 6.24982e-10, 9.96764e-09, 1.05572e-07, 8.17123e-07, 4.90488e-06, 2.37625e-05, 9.55634e-05, 0.000325619, 0.000954417, 0.00243382, 0.00544489, 0.0107505, 0.0188062, 0.0292063, 0.0402723, 0.049211, 0.0530624, 0.0501224, 0.0410134, 0.0285927, 0.0285927
7.83543e-13, 3.42127e-11, 7.52234e-10, 1.03266e-08, 9.98287e-08, 7.29883e-07, 4.2302e-06, 2.00833e-05, 7.9988e-05, 0.000272035, 0.000800634, 0.00205985, 0.00466757, 0.00936581, 0.0167007, 0.0265121, 0.0374719, 0.0470688, 0.0523343, 0.0511595, 0.0435135, 0.0435135
